time,x,y,z,yaw,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw,setpoint_speed,current_speed,mode,distance_to_target,light_intensity,gradient_angle,gradient_magnitude
11.680,-1.484469,-1.092959,1.990671,0.316266,-1.484469,-1.092959,2.000000,2.023596,0.150,0.320,EXPLORING,9.273,51.1,-1000.0,5.8385
11.712,-1.479929,-1.091398,1.980066,0.331171,-1.479929,-1.091398,2.000000,2.028396,0.150,0.321,EXPLORING,9.269,51.5,-1000.0,5.8385
11.744,-1.475414,-1.089770,1.969420,0.346206,-1.475414,-1.089770,2.000000,2.033196,0.150,0.323,EXPLORING,9.264,51.9,-1000.0,5.8385
11.776,-1.470924,-1.088073,1.958732,0.361360,-1.470924,-1.088073,2.000000,2.037996,0.150,0.324,EXPLORING,9.260,52.3,-1000.0,5.8385
11.808,-1.466461,-1.086307,1.948002,0.376621,-1.466461,-1.086307,2.000000,2.042796,0.150,0.325,EXPLORING,9.255,52.6,-1000.0,5.8385
11.840,-1.462025,-1.084474,1.937229,0.391980,-1.462025,-1.084474,2.000000,2.047596,0.150,0.326,EXPLORING,9.251,53.0,-1000.0,5.8385
11.872,-1.457618,-1.082572,1.926410,0.407429,-1.457618,-1.082572,2.000000,2.052396,0.150,0.326,EXPLORING,9.247,53.4,-1000.0,5.8385
11.904,-1.453241,-1.080601,1.915545,0.422958,-1.453241,-1.080601,2.000000,2.057196,0.150,0.327,EXPLORING,9.242,53.7,-1000.0,5.8385
11.936,-1.448895,-1.078563,1.904632,0.438562,-1.448895,-1.078563,2.000000,2.061996,0.150,0.327,EXPLORING,9.238,54.1,-1000.0,5.8385
11.968,-1.444582,-1.076457,1.893670,0.454233,-1.444582,-1.076457,2.000000,2.066796,0.150,0.327,EXPLORING,9.233,54.4,-1000.0,5.8385
12.000,-1.440302,-1.074283,1.882667,0.469964,-1.440302,-1.074283,2.000000,2.071596,0.150,0.328,EXPLORING,9.228,54.7,-1000.0,5.8385
12.032,-1.436057,-1.072042,1.871631,0.485750,-1.436057,-1.072042,2.000000,2.076396,0.150,0.327,EXPLORING,9.224,55.0,-1000.0,5.8385
12.064,-1.431848,-1.069734,1.860572,0.501585,-1.431848,-1.069734,2.000000,2.081196,0.150,0.327,EXPLORING,9.219,55.3,-1000.0,5.8385
12.096,-1.427677,-1.067360,1.849501,0.517462,-1.427677,-1.067360,2.000000,2.085996,0.150,0.327,EXPLORING,9.215,55.6,-1000.0,5.8385
12.128,-1.423544,-1.064919,1.838426,0.533375,-1.423544,-1.064919,2.000000,2.090796,0.150,0.326,EXPLORING,9.210,55.9,-1000.0,5.8385
12.160,-1.419450,-1.062413,1.827360,0.549320,-1.419450,-1.062413,2.000000,2.095596,0.150,0.325,EXPLORING,9.205,56.1,-1000.0,5.8385
12.192,-1.415397,-1.059842,1.816313,0.565290,-1.415397,-1.059842,2.000000,2.100396,0.150,0.325,EXPLORING,9.201,56.4,-1000.0,5.8385
12.224,-1.411385,-1.057206,1.805298,0.581279,-1.411385,-1.057206,2.000000,2.105196,0.150,0.324,EXPLORING,9.196,56.6,-1000.0,5.8385
12.256,-1.407416,-1.054507,1.794326,0.597282,-1.407416,-1.054507,2.000000,2.109996,0.150,0.323,EXPLORING,9.191,56.8,-1000.0,5.8385
12.288,-1.403491,-1.051744,1.783410,0.613294,-1.403491,-1.051744,2.000000,2.114796,0.150,0.322,EXPLORING,9.186,57.0,-1000.0,5.8385
12.320,-1.399610,-1.048919,1.772562,0.629313,-1.399610,-1.048919,2.000000,2.119596,0.150,0.320,EXPLORING,9.182,57.2,-1000.0,5.8385
12.352,-1.395776,-1.046032,1.761794,0.645341,-1.395776,-1.046032,2.000000,2.124396,0.150,0.319,EXPLORING,9.177,57.4,-1000.0,5.8385
12.384,-1.391988,-1.043084,1.751118,0.661376,-1.391988,-1.043084,2.000000,2.129196,0.150,0.318,EXPLORING,9.172,57.6,-1000.0,5.8385
12.416,-1.388247,-1.040075,1.740547,0.677421,-1.388247,-1.040075,2.000000,2.133996,0.150,0.317,EXPLORING,9.167,57.7,-1000.0,5.8385
12.448,-1.384556,-1.037007,1.730091,0.693474,-1.384556,-1.037007,2.000000,2.138796,0.150,0.316,EXPLORING,9.163,57.9,-1000.0,5.8385
12.480,-1.380915,-1.033880,1.719763,0.709534,-1.380915,-1.033880,2.000000,2.143596,0.150,0.315,EXPLORING,9.158,58.0,-1000.0,5.8385
12.512,-1.377324,-1.030695,1.709572,0.725595,-1.377324,-1.030695,2.000000,2.148396,0.150,0.314,EXPLORING,9.153,58.2,-1000.0,5.8385
12.544,-1.373784,-1.027452,1.699530,0.741651,-1.373784,-1.027452,2.000000,2.153196,0.150,0.313,EXPLORING,9.148,58.3,-1000.0,5.8385
12.576,-1.370298,-1.024153,1.689647,0.757697,-1.370298,-1.024153,2.000000,2.157996,0.150,0.312,EXPLORING,9.143,58.4,-1000.0,5.8385
12.608,-1.366864,-1.020799,1.679933,0.773729,-1.366864,-1.020799,2.000000,2.162796,0.150,0.311,EXPLORING,9.139,58.5,-1000.0,5.8385
12.640,-1.363485,-1.017390,1.670396,0.789743,-1.363485,-1.017390,2.000000,2.167596,0.150,0.311,EXPLORING,9.134,58.5,-1000.0,5.8385
12.672,-1.360160,-1.013928,1.661044,0.805734,-1.360160,-1.013928,2.000000,2.172396,0.150,0.310,EXPLORING,9.129,58.6,-1000.0,5.8385
12.704,-1.356892,-1.010413,1.651886,0.821698,-1.356892,-1.010413,2.000000,2.177196,0.150,0.310,EXPLORING,9.124,58.7,-1000.0,5.8385
12.736,-1.353679,-1.006846,1.642929,0.837630,-1.353679,-1.006846,2.000000,2.181996,0.150,0.310,EXPLORING,9.119,58.7,-1000.0,5.8385
12.768,-1.350524,-1.003229,1.634178,0.853527,-1.350524,-1.003229,2.000000,2.186796,0.150,0.309,EXPLORING,9.115,58.7,-1000.0,5.8385
12.800,-1.347427,-0.999562,1.625641,0.869385,-1.347427,-0.999562,2.000000,2.191596,0.150,0.309,EXPLORING,9.110,58.7,-1000.0,5.8385
12.832,-1.344388,-0.995847,1.617320,0.885197,-1.344388,-0.995847,2.000000,2.196396,0.150,0.309,EXPLORING,9.105,58.7,-1000.0,5.8385
12.864,-1.341408,-0.992084,1.609222,0.900961,-1.341408,-0.992084,2.000000,2.201196,0.150,0.310,EXPLORING,9.100,58.7,-1000.0,5.8385
12.896,-1.338487,-0.988275,1.601348,0.916672,-1.338487,-0.988275,2.000000,2.205996,0.150,0.310,EXPLORING,9.096,58.6,-1000.0,5.8385
12.928,-1.335626,-0.984420,1.593702,0.932326,-1.335626,-0.984420,2.000000,2.210796,0.150,0.310,EXPLORING,9.091,58.6,-1000.0,5.8385
12.960,-1.332826,-0.980522,1.586285,0.947918,-1.332826,-0.980522,2.000000,2.215596,0.150,0.310,EXPLORING,9.086,58.5,-1000.0,20.2551
12.992,-1.330087,-0.976580,1.579098,0.963445,-1.330087,-0.976580,2.000000,2.220396,0.150,0.311,EXPLORING,9.081,58.5,-1000.0,20.2551
13.024,-1.327409,-0.972597,1.572142,0.978905,-1.327409,-0.972597,2.000000,2.225196,0.150,0.311,EXPLORING,9.077,58.4,-1000.0,20.2551
13.056,-1.324792,-0.968572,1.565416,0.994294,-1.324792,-0.968572,2.000000,2.229996,0.150,0.312,EXPLORING,9.072,58.3,-1000.0,20.2551
13.088,-1.322238,-0.964509,1.558919,1.009612,-1.322238,-0.964509,2.000000,2.234796,0.150,0.312,EXPLORING,9.067,58.1,-1000.0,20.2551
13.120,-1.319745,-0.960406,1.552650,1.024857,-1.319745,-0.960406,2.000000,2.239596,0.150,0.313,EXPLORING,9.063,58.0,-1000.0,20.2551
13.152,-1.317316,-0.956267,1.546605,1.040028,-1.317316,-0.956267,2.000000,2.244396,0.150,0.313,EXPLORING,9.058,57.8,-1000.0,20.2551
13.184,-1.314949,-0.952091,1.540783,1.055125,-1.314949,-0.952091,2.000000,2.249196,0.150,0.314,EXPLORING,9.053,57.7,-1000.0,20.2551
13.216,-1.312645,-0.947880,1.535180,1.070148,-1.312645,-0.947880,2.000000,2.253996,0.150,0.314,EXPLORING,9.049,57.5,-1000.0,20.2551
13.248,-1.310404,-0.943635,1.529793,1.085098,-1.310404,-0.943635,2.000000,2.258796,0.150,0.314,EXPLORING,9.044,57.3,-1000.0,20.2551
13.280,-1.308227,-0.939357,1.524618,1.099975,-1.308227,-0.939357,2.000000,2.263596,0.150,0.315,EXPLORING,9.040,57.1,-1000.0,20.2551
13.312,-1.306113,-0.935048,1.519651,1.114779,-1.306113,-0.935048,2.000000,2.268396,0.150,0.315,EXPLORING,9.035,56.9,-1000.0,20.2551
13.344,-1.304063,-0.930708,1.514888,1.129510,-1.304063,-0.930708,2.000000,2.273196,0.150,0.315,EXPLORING,9.031,56.7,-1000.0,20.2551
13.376,-1.302076,-0.926338,1.510325,1.144169,-1.302076,-0.926338,2.000000,-1.280930,0.150,0.315,SEEKING,9.026,56.5,-73.4,24.9512
13.408,-1.298227,-0.917543,1.505949,1.158223,-1.298227,-0.917543,2.000000,-1.280930,0.300,0.316,SEEKING,9.022,56.2,-73.4,24.9512
13.440,-1.294491,-0.908700,1.501743,1.171085,-1.294491,-0.908700,2.000000,-1.237328,0.300,0.318,SEEKING,9.013,56.0,-70.9,27.0516
13.472,-1.290873,-0.899808,1.497722,1.184384,-1.290873,-0.899808,2.000000,-1.237328,0.300,0.319,SEEKING,9.004,55.8,-70.9,27.0516
13.504,-1.287367,-0.890871,1.493878,1.196883,-1.287367,-0.890871,2.000000,-1.237328,0.300,0.320,SEEKING,8.995,55.6,-70.9,27.0516
13.536,-1.283967,-0.881894,1.490210,1.208744,-1.283967,-0.881894,2.000000,-1.237328,0.300,0.320,SEEKING,8.986,55.4,-70.9,27.0516
13.568,-1.280667,-0.872879,1.486718,1.219911,-1.280667,-0.872879,2.000000,-1.237328,0.300,0.321,SEEKING,8.978,55.2,-70.9,27.0516
13.600,-1.277462,-0.863829,1.483399,1.230422,-1.277462,-0.863829,2.000000,-1.237328,0.300,0.321,SEEKING,8.969,55.0,-70.9,27.0516
13.632,-1.274346,-0.854749,1.480253,1.240279,-1.274346,-0.854749,2.000000,-1.237328,0.300,0.322,SEEKING,8.961,54.9,-70.9,27.0516
13.664,-1.271315,-0.845640,1.477279,1.249499,-1.271315,-0.845640,2.000000,-1.237328,0.300,0.322,SEEKING,8.952,54.8,-70.9,27.0516
13.696,-1.268362,-0.836506,1.474477,1.258096,-1.268362,-0.836506,2.000000,-1.237328,0.300,0.322,SEEKING,8.944,54.6,-70.9,27.0516
13.728,-1.265481,-0.827348,1.471845,1.266086,-1.265481,-0.827348,2.000000,-1.237328,0.300,0.322,SEEKING,8.935,54.5,-70.9,27.0516
13.760,-1.262669,-0.818169,1.469382,1.273486,-1.262669,-0.818169,2.000000,-1.237328,0.300,0.323,SEEKING,8.927,54.4,-70.9,27.0516
13.792,-1.259919,-0.808971,1.467087,1.280313,-1.259919,-0.808971,2.000000,-1.237328,0.300,0.323,SEEKING,8.918,54.4,-70.9,27.0516
13.824,-1.257228,-0.799756,1.464960,1.286584,-1.257228,-0.799756,2.000000,-1.237328,0.300,0.323,SEEKING,8.910,54.3,-70.9,27.0516
13.856,-1.254589,-0.790526,1.463000,1.292316,-1.254589,-0.790526,2.000000,-1.237328,0.300,0.324,SEEKING,8.902,54.3,-70.9,27.0516
13.888,-1.251998,-0.781283,1.461203,1.297524,-1.251998,-0.781283,2.000000,-1.237328,0.300,0.324,SEEKING,8.894,54.3,-70.9,27.0516
13.920,-1.249450,-0.772027,1.459569,1.302224,-1.249450,-0.772027,2.000000,-1.237328,0.300,0.325,SEEKING,8.885,54.2,-70.9,27.0516
13.952,-1.246942,-0.762760,1.458096,1.306431,-1.246942,-0.762760,2.000000,-1.237328,0.300,0.325,SEEKING,8.877,54.3,-70.9,27.0516
13.984,-1.244468,-0.753484,1.456781,1.310157,-1.244468,-0.753484,2.000000,-1.237328,0.300,0.326,SEEKING,8.869,54.3,-70.9,27.0516
14.016,-1.242024,-0.744201,1.455621,1.313415,-1.242024,-0.744201,2.000000,-1.237328,0.300,0.327,SEEKING,8.861,54.3,-70.9,27.0516
14.048,-1.239607,-0.734910,1.454613,1.316216,-1.239607,-0.734910,2.000000,-1.237328,0.300,0.328,SEEKING,8.853,54.4,-70.9,27.0516
14.080,-1.237211,-0.725614,1.453754,1.318569,-1.237211,-0.725614,2.000000,-1.237328,0.300,0.329,SEEKING,8.844,54.4,-70.9,27.0516
14.112,-1.234833,-0.716313,1.453039,1.320483,-1.234833,-0.716313,2.000000,-1.237328,0.300,0.330,SEEKING,8.836,54.5,-70.9,27.0516
14.144,-1.232469,-0.707009,1.452465,1.321966,-1.232469,-0.707009,2.000000,-1.237328,0.300,0.331,SEEKING,8.828,54.6,-70.9,27.0516
14.176,-1.230114,-0.697702,1.452028,1.323025,-1.230114,-0.697702,2.000000,-1.237328,0.300,0.332,SEEKING,8.820,54.7,-70.9,27.0516
14.208,-1.227766,-0.688394,1.451721,1.323662,-1.227766,-0.688394,2.000000,-1.237328,0.300,0.333,SEEKING,8.812,54.8,-70.9,27.0516
14.240,-1.225419,-0.679085,1.451541,1.323875,-1.225419,-0.679085,2.000000,-1.237328,0.300,0.335,SEEKING,8.804,54.9,-70.9,27.0516
14.272,-1.223071,-0.669776,1.451482,1.323665,-1.223071,-0.669776,2.000000,-1.237328,0.300,0.336,SEEKING,8.796,55.1,-70.9,27.0516
14.304,-1.220717,-0.660470,1.451538,1.323032,-1.220717,-0.660470,2.000000,-1.237328,0.300,0.337,SEEKING,8.788,55.2,-70.9,27.0516
14.336,-1.218353,-0.651165,1.451704,1.321978,-1.218353,-0.651165,2.000000,-1.237328,0.300,0.339,SEEKING,8.780,55.4,-70.9,27.0516
14.368,-1.215975,-0.641864,1.451975,1.320503,-1.215975,-0.641864,2.000000,-1.237328,0.300,0.340,SEEKING,8.772,55.6,-70.9,27.0516
14.400,-1.213580,-0.632568,1.452346,1.318610,-1.213580,-0.632568,2.000000,-1.237328,0.300,0.342,SEEKING,8.764,55.8,-70.9,27.0516
14.432,-1.211163,-0.623277,1.452810,1.316302,-1.211163,-0.623277,2.000000,-1.237328,0.300,0.343,SEEKING,8.756,56.0,-70.9,27.0516
14.464,-1.208721,-0.613993,1.453364,1.313580,-1.208721,-0.613993,2.000000,-1.237328,0.300,0.344,SEEKING,8.747,56.2,-70.9,27.0516
14.496,-1.206249,-0.604717,1.454001,1.310448,-1.206249,-0.604717,2.000000,-1.237328,0.300,0.346,SEEKING,8.739,56.5,-70.9,27.0516
14.528,-1.203745,-0.595449,1.454717,1.306908,-1.203745,-0.595449,2.000000,-1.237328,0.300,0.347,SEEKING,8.731,56.7,-70.9,27.0516
14.560,-1.201205,-0.586191,1.455508,1.302963,-1.201205,-0.586191,2.000000,-1.237328,0.300,0.348,SEEKING,8.723,57.0,-70.9,27.0516
14.592,-1.198624,-0.576945,1.456369,1.298613,-1.198624,-0.576945,2.000000,-1.237328,0.300,0.349,SEEKING,8.715,57.2,-70.9,27.0516
14.624,-1.195999,-0.567710,1.457297,1.293862,-1.195999,-0.567710,2.000000,-1.237328,0.300,0.350,SEEKING,8.707,57.5,-70.9,27.0516
14.656,-1.193327,-0.558490,1.458287,1.288709,-1.193327,-0.558490,2.000000,-1.237328,0.300,0.351,SEEKING,8.699,57.8,-70.9,27.0516
14.688,-1.190604,-0.549284,1.459337,1.283157,-1.190604,-0.549284,2.000000,-1.237328,0.300,0.352,SEEKING,8.690,58.2,-70.9,27.0516
14.720,-1.187825,-0.540095,1.460443,1.277203,-1.187825,-0.540095,2.000000,-1.237328,0.300,0.353,SEEKING,8.682,58.5,-70.9,27.0516
14.752,-1.184989,-0.530924,1.461602,1.270849,-1.184989,-0.530924,2.000000,-1.237328,0.300,0.353,SEEKING,8.674,58.8,-70.9,27.0516
14.784,-1.182090,-0.521772,1.462813,1.264094,-1.182090,-0.521772,2.000000,-1.237328,0.300,0.354,SEEKING,8.666,59.2,-70.9,27.0516
14.816,-1.179127,-0.512640,1.464073,1.256937,-1.179127,-0.512640,2.000000,-1.237328,0.300,0.355,SEEKING,8.657,59.6,-70.9,27.0516
14.848,-1.176094,-0.503532,1.465381,1.249377,-1.176094,-0.503532,2.000000,-0.431708,0.300,0.355,SEEKING,8.649,60.0,-24.7,8.5136
14.880,-1.172996,-0.494446,1.466735,1.242245,-1.172996,-0.494446,2.000000,-0.431708,0.300,0.356,SEEKING,8.640,60.4,-24.7,8.5136
14.912,-1.169831,-0.485382,1.468136,1.234824,-1.169831,-0.485382,2.000000,0.373224,0.300,0.356,SEEKING,8.632,60.8,21.4,7.9195
14.944,-1.166603,-0.476341,1.469580,1.227829,-1.166603,-0.476341,2.000000,0.373224,0.300,0.357,SEEKING,8.624,61.1,21.4,7.9195
14.976,-1.163312,-0.467323,1.471077,1.220859,-1.163312,-0.467323,2.000000,0.373224,0.300,0.356,SEEKING,8.615,61.5,21.4,7.9195
15.008,-1.159958,-0.458328,1.472624,1.213916,-1.159958,-0.458328,2.000000,0.373224,0.300,0.355,SEEKING,8.607,61.9,21.4,7.9195
15.040,-1.156542,-0.449356,1.474221,1.207001,-1.156542,-0.449356,2.000000,0.373224,0.300,0.353,SEEKING,8.598,62.3,21.4,7.9195
15.072,-1.153064,-0.440408,1.475865,1.200116,-1.153064,-0.440408,2.000000,0.373224,0.300,0.352,SEEKING,8.590,62.6,21.4,7.9195
15.104,-1.149525,-0.431485,1.477556,1.193263,-1.149525,-0.431485,2.000000,0.373224,0.300,0.351,SEEKING,8.581,63.0,21.4,7.9195
15.136,-1.145926,-0.422585,1.479291,1.186443,-1.145926,-0.422585,2.000000,0.373224,0.300,0.350,SEEKING,8.572,63.4,21.4,7.9195
15.168,-1.142266,-0.413710,1.481071,1.179658,-1.142266,-0.413710,2.000000,0.373224,0.300,0.349,SEEKING,8.564,63.7,21.4,7.9195
15.200,-1.138546,-0.404860,1.482892,1.172910,-1.138546,-0.404860,2.000000,0.373224,0.300,0.348,SEEKING,8.555,64.1,21.4,7.9195
15.232,-1.134767,-0.396035,1.484754,1.166199,-1.134767,-0.396035,2.000000,0.373224,0.300,0.347,SEEKING,8.546,64.4,21.4,7.9195
15.264,-1.130929,-0.387236,1.486655,1.159527,-1.130929,-0.387236,2.000000,0.373224,0.300,0.346,SEEKING,8.538,64.8,21.4,7.9195
15.296,-1.127033,-0.378462,1.488593,1.152893,-1.127033,-0.378462,2.000000,0.373224,0.300,0.346,SEEKING,8.529,65.1,21.4,7.9195
15.328,-1.123079,-0.369714,1.490566,1.146299,-1.123079,-0.369714,2.000000,0.373224,0.300,0.345,SEEKING,8.520,65.5,21.4,7.9195
15.360,-1.119068,-0.360992,1.492573,1.139744,-1.119068,-0.360992,2.000000,0.373224,0.300,0.344,SEEKING,8.511,65.8,21.4,7.9195
15.392,-1.115000,-0.352296,1.494611,1.133228,-1.115000,-0.352296,2.000000,0.373224,0.300,0.343,SEEKING,8.502,66.2,21.4,7.9195
15.424,-1.110876,-0.343627,1.496679,1.126751,-1.110876,-0.343627,2.000000,0.373224,0.300,0.343,SEEKING,8.494,66.5,21.4,7.9195
15.456,-1.106696,-0.334985,1.498774,1.120311,-1.106696,-0.334985,2.000000,0.373224,0.300,0.342,SEEKING,8.485,66.8,21.4,7.9195
15.488,-1.102461,-0.326370,1.500895,1.113910,-1.102461,-0.326370,2.000000,0.373224,0.300,0.342,SEEKING,8.476,67.2,21.4,7.9195
15.520,-1.098171,-0.317782,1.503039,1.107545,-1.098171,-0.317782,2.000000,0.373224,0.300,0.341,SEEKING,8.467,67.5,21.4,7.9195
15.552,-1.093827,-0.309221,1.505205,1.101217,-1.093827,-0.309221,2.000000,1.047761,0.300,0.340,SEEKING,8.458,67.8,60.0,13.1370
15.584,-1.089433,-0.300686,1.507382,1.095315,-1.089433,-0.300686,2.000000,1.047761,0.300,0.342,SEEKING,8.449,68.1,60.0,13.1370
15.616,-1.084990,-0.292175,1.509571,1.089708,-1.084990,-0.292175,2.000000,1.047761,0.300,0.343,SEEKING,8.440,68.4,60.0,13.1370
15.648,-1.080503,-0.283689,1.511772,1.084379,-1.080503,-0.283689,2.000000,1.047761,0.300,0.344,SEEKING,8.431,68.7,60.0,13.1370
15.680,-1.075972,-0.275225,1.513984,1.079314,-1.075972,-0.275225,2.000000,1.047761,0.300,0.345,SEEKING,8.422,69.0,60.0,13.1370
15.712,-1.071401,-0.266783,1.516206,1.074499,-1.071401,-0.266783,2.000000,1.047761,0.300,0.345,SEEKING,8.413,69.3,60.0,13.1370
15.744,-1.066791,-0.258362,1.518437,1.069919,-1.066791,-0.258362,2.000000,1.047761,0.300,0.346,SEEKING,8.404,69.6,60.0,13.1370
15.776,-1.062145,-0.249962,1.520677,1.065564,-1.062145,-0.249962,2.000000,1.047761,0.300,0.346,SEEKING,8.395,69.8,60.0,13.1370
15.808,-1.057463,-0.241581,1.522924,1.061421,-1.057463,-0.241581,2.000000,1.047761,0.300,0.347,SEEKING,8.386,70.1,60.0,13.1370
15.840,-1.052749,-0.233218,1.525179,1.057480,-1.052749,-0.233218,2.000000,1.047761,0.300,0.347,SEEKING,8.377,70.4,60.0,13.1370
15.872,-1.048003,-0.224873,1.527439,1.053731,-1.048003,-0.224873,2.000000,1.047761,0.300,0.348,SEEKING,8.368,70.6,60.0,13.1370
15.904,-1.043228,-0.216545,1.529705,1.050165,-1.043228,-0.216545,2.000000,1.047761,0.300,0.348,SEEKING,8.359,70.9,60.0,13.1370
15.936,-1.038425,-0.208233,1.531976,1.046772,-1.038425,-0.208233,2.000000,1.047761,0.300,0.348,SEEKING,8.350,71.2,60.0,13.1370
15.968,-1.033594,-0.199937,1.534251,1.043544,-1.033594,-0.199937,2.000000,1.047761,0.300,0.349,SEEKING,8.340,71.4,60.0,13.1370
16.000,-1.028738,-0.191655,1.536529,1.040473,-1.028738,-0.191655,2.000000,1.047761,0.300,0.349,SEEKING,8.331,71.7,60.0,13.1370
16.032,-1.023859,-0.183388,1.538810,1.037552,-1.023859,-0.183388,2.000000,1.047761,0.300,0.349,SEEKING,8.322,71.9,60.0,13.1370
16.064,-1.018956,-0.175135,1.541092,1.034773,-1.018956,-0.175135,2.000000,1.047761,0.300,0.349,SEEKING,8.313,72.2,60.0,13.1370
16.096,-1.014031,-0.166894,1.543375,1.032131,-1.014031,-0.166894,2.000000,1.047761,0.300,0.349,SEEKING,8.304,72.4,60.0,13.1370
16.128,-1.009085,-0.158666,1.545658,1.029618,-1.009085,-0.158666,2.000000,1.047761,0.300,0.349,SEEKING,8.295,72.6,60.0,13.1370
16.160,-1.004120,-0.150450,1.547940,1.027230,-1.004120,-0.150450,2.000000,1.047761,0.300,0.349,SEEKING,8.286,72.9,60.0,13.1370
16.192,-0.999137,-0.142244,1.550220,1.024960,-0.999137,-0.142244,2.000000,1.047761,0.300,0.349,SEEKING,8.277,73.1,60.0,13.1370
16.224,-0.994135,-0.134050,1.552498,1.022804,-0.994135,-0.134050,2.000000,1.047761,0.300,0.348,SEEKING,8.267,73.4,60.0,13.1370
16.256,-0.989117,-0.125866,1.554772,1.020757,-0.989117,-0.125866,2.000000,1.047761,0.300,0.348,SEEKING,8.258,73.6,60.0,13.1370
16.288,-0.984083,-0.117692,1.557042,1.018814,-0.984083,-0.117692,2.000000,1.261350,0.300,0.348,SEEKING,8.249,73.8,72.3,18.8624
16.320,-0.979037,-0.109525,1.559301,1.017290,-0.979037,-0.109525,2.000000,1.261350,0.300,0.349,SEEKING,8.240,74.1,72.3,18.8624
16.352,-0.973979,-0.101366,1.561552,1.015931,-0.973979,-0.101366,2.000000,1.261350,0.300,0.349,SEEKING,8.231,74.3,72.3,18.8624
16.384,-0.968912,-0.093212,1.563797,1.014729,-0.968912,-0.093212,2.000000,1.261350,0.300,0.349,SEEKING,8.221,74.5,72.3,18.8624
16.416,-0.963836,-0.085064,1.566034,1.013675,-0.963836,-0.085064,2.000000,1.261350,0.300,0.349,SEEKING,8.212,74.7,72.3,18.8624
16.448,-0.958753,-0.076920,1.568264,1.012762,-0.958753,-0.076920,2.000000,1.261350,0.300,0.348,SEEKING,8.203,75.0,72.3,18.8624
16.480,-0.953663,-0.068780,1.570486,1.011985,-0.953663,-0.068780,2.000000,1.261350,0.300,0.348,SEEKING,8.194,75.2,72.3,18.8624
16.512,-0.948568,-0.060644,1.572700,1.011335,-0.948568,-0.060644,2.000000,1.319234,0.300,0.348,SEEKING,8.185,75.4,75.6,21.5353
16.544,-0.943471,-0.052509,1.574899,1.011100,-0.943471,-0.052509,2.000000,1.319234,0.300,0.349,SEEKING,8.175,75.6,75.6,21.5353
16.576,-0.938373,-0.044374,1.577089,1.010990,-0.938373,-0.044374,2.000000,1.319234,0.300,0.349,SEEKING,8.166,75.8,75.6,21.5353
16.608,-0.933275,-0.036239,1.579271,1.010997,-0.933275,-0.036239,2.000000,1.319234,0.300,0.348,SEEKING,8.157,76.1,75.6,21.5353
16.640,-0.928179,-0.028104,1.581444,1.011117,-0.928179,-0.028104,2.000000,1.319234,0.300,0.348,SEEKING,8.148,76.3,75.6,21.5353
16.672,-0.923084,-0.019968,1.583608,1.011343,-0.923084,-0.019968,2.000000,1.319234,0.300,0.347,SEEKING,8.139,76.5,75.6,21.5353
16.704,-0.917991,-0.011830,1.585763,1.011670,-0.917991,-0.011830,2.000000,1.319234,0.300,0.347,SEEKING,8.130,76.7,75.6,21.5353
16.736,-0.912903,-0.003689,1.587909,1.012093,-0.912903,-0.003689,2.000000,1.319234,0.300,0.346,SEEKING,8.120,76.9,75.6,21.5353
16.768,-0.907818,0.004454,1.590045,1.012608,-0.907818,0.004454,2.000000,1.319234,0.300,0.346,SEEKING,8.111,77.1,75.6,21.5353
16.800,-0.902738,0.012600,1.592171,1.013208,-0.902738,0.012600,2.000000,1.305676,0.300,0.345,SEEKING,8.102,77.3,74.8,21.4843
16.832,-0.897660,0.020746,1.594279,1.013389,-0.897660,0.020746,2.000000,1.305676,0.300,0.347,SEEKING,8.093,77.5,74.8,21.4843
16.864,-0.892584,0.028895,1.596376,1.013666,-0.892584,0.028895,2.000000,1.305676,0.300,0.346,SEEKING,8.084,77.7,74.8,21.4843
16.896,-0.887511,0.037045,1.598463,1.014033,-0.887511,0.037045,2.000000,1.305676,0.300,0.346,SEEKING,8.074,78.0,74.8,21.4843
16.928,-0.882441,0.045197,1.600538,1.014485,-0.882441,0.045197,2.000000,1.305676,0.300,0.345,SEEKING,8.065,78.2,74.8,21.4843
16.960,-0.877376,0.053352,1.602602,1.015019,-0.877376,0.053352,2.000000,1.305676,0.300,0.345,SEEKING,8.056,78.4,74.8,21.4843
16.992,-0.872316,0.061510,1.604655,1.015630,-0.872316,0.061510,2.000000,1.305676,0.300,0.345,SEEKING,8.047,78.6,74.8,21.4843
17.024,-0.867262,0.069672,1.606695,1.016313,-0.867262,0.069672,2.000000,1.305676,0.300,0.344,SEEKING,8.038,78.8,74.8,21.4843
17.056,-0.862214,0.077838,1.608724,1.017067,-0.862214,0.077838,2.000000,1.305676,0.300,0.344,SEEKING,8.029,79.0,74.8,21.4843
17.088,-0.857172,0.086007,1.610740,1.017886,-0.857172,0.086007,2.000000,1.336466,0.300,0.343,SEEKING,8.019,79.2,76.6,23.1271
17.120,-0.852141,0.094183,1.612736,1.019124,-0.852141,0.094183,2.000000,1.336466,0.300,0.345,SEEKING,8.010,79.4,76.6,23.1271
17.152,-0.847120,0.102365,1.614720,1.020417,-0.847120,0.102365,2.000000,1.336466,0.300,0.345,SEEKING,8.001,79.6,76.6,23.1271
17.184,-0.842110,0.110554,1.616691,1.021769,-0.842110,0.110554,2.000000,1.336466,0.300,0.344,SEEKING,7.992,79.8,76.6,23.1271
